time_delta_days,semantic_similarity,confidence_old,confidence_new,trust_score,drift_score,confidence_delta,slot,is_factual_slot,is_preference_slot,has_correction_words,has_temporal_words,policy,id,category_CONFLICT,category_REFINEMENT,category_REVISION,category_TEMPORAL,slot_type_factual,slot_type_other,slot_type_preference,user_signal_strength_implicit,time_category_old,time_category_recent
313,0.6,0.8346451444259684,0.7207933795925526,0.9703542477484763,0.11385176483341575,-0.11385176483341575,age,1,0,0,0,OVERRIDE,synthetic_temporal_009,False,False,False,True,True,False,False,True,True,False
37,0.5,0.8379793542677028,0.7902005220355355,0.9388074280380341,0.04777883223216728,-0.04777883223216728,preference,0,1,0,0,ASK_USER,synthetic_conflict_031,True,False,False,False,False,False,True,True,True,False
329,0.42857142857142855,0.8138361542166253,0.7126220725801631,0.7509074188594164,0.10121408163646217,-0.10121408163646217,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_066,False,False,False,True,False,True,False,True,True,False
60,0.16666666666666666,0.7471630934267763,0.8441244496671999,0.7254386610175365,0.09696135624042357,0.09696135624042357,skill,0,0,0,0,ASK_USER,synthetic_conflict_047,True,False,False,False,False,True,False,True,True,False
30,0.5,0.8429494104962252,0.6817468561202625,0.854635602974565,0.16120255437596265,-0.16120255437596265,preference,0,1,0,0,ASK_USER,synthetic_conflict_068,True,False,False,False,False,False,True,True,True,False
364,0.6,0.8938861187748146,0.6152765546840556,0.8898822567297386,0.278609564090759,-0.278609564090759,age,1,0,0,0,OVERRIDE,synthetic_temporal_041,False,False,False,True,True,False,False,True,True,False
350,0.42857142857142855,0.8861762878912989,0.8468297583587509,0.8005564766229403,0.039346529532548025,-0.039346529532548025,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_017,False,False,False,True,False,True,False,True,True,False
368,0.6,0.9028522256412191,0.7351275633718438,0.9455270393609992,0.16772466226937532,-0.16772466226937532,age,1,0,0,0,OVERRIDE,synthetic_temporal_003,False,False,False,True,True,False,False,True,True,False
12,0.16666666666666666,0.8659222073711337,0.8872616430983442,0.9253414412622196,0.02133943572721053,0.02133943572721053,skill,0,0,0,0,ASK_USER,synthetic_conflict_003,True,False,False,False,False,True,False,True,True,False
20,0.5,0.9452045346649462,0.7733650273657482,0.90183870116715,0.17183950729919806,-0.17183950729919806,preference,0,1,0,0,ASK_USER,synthetic_conflict_042,True,False,False,False,False,False,True,True,True,False
29,0.375,0.709254902836394,0.775801902546538,0.7673921997991865,0.066546999710144,0.066546999710144,skill,0,0,0,0,PRESERVE,synthetic_refinement_032,False,True,False,False,False,True,False,True,True,False
35,0.5,0.8475451073273917,0.9043951096767753,0.759738979817973,0.05685000234938353,0.05685000234938353,preference,0,1,0,0,ASK_USER,synthetic_conflict_015,True,False,False,False,False,False,True,True,True,False
300,0.42857142857142855,0.9185475935135771,0.754107173419737,0.7073276163180479,0.16444042009384008,-0.16444042009384008,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_056,False,False,False,True,False,True,False,True,True,False
74,0.5,0.8314877717018903,0.7599248260659848,0.773452763223505,0.07156294563590548,-0.07156294563590548,location,1,0,0,0,OVERRIDE,synthetic_revision_019,False,False,True,False,True,False,False,True,True,False
46,0.16666666666666666,0.8806109568926606,0.7434925169112275,0.8425409032656415,0.13711843998143303,-0.13711843998143303,skill,0,0,0,0,ASK_USER,synthetic_conflict_018,True,False,False,False,False,True,False,True,True,False
110,0.6,0.8636953316069333,0.6540264265700421,0.9549213083874195,0.20966890503689128,-0.20966890503689128,employer,1,0,0,0,PRESERVE,synthetic_revision_009,False,False,True,False,True,False,False,True,True,False
355,0.42857142857142855,0.8173726502461829,0.9392212707009759,0.7218484687553707,0.12184862045479306,0.12184862045479306,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_029,False,False,False,True,False,True,False,True,True,False
8,0.375,0.7846403085128579,0.8424466095054086,0.8243323032993157,0.057806300992550685,0.057806300992550685,skill,0,0,0,0,PRESERVE,synthetic_refinement_019,False,True,False,False,False,True,False,True,True,False
18,0.375,0.8624591631448181,0.898117852322742,0.8889296142213141,0.03565868917792392,0.03565868917792392,skill,0,0,0,0,PRESERVE,synthetic_refinement_045,False,True,False,False,False,True,False,True,True,False
39,0.5714285714285714,0.9130853341414732,0.9007697644588932,0.7583305710219128,0.012315569682579963,-0.012315569682579963,job_title,1,0,0,0,PRESERVE,synthetic_revision_041,False,False,True,False,True,False,False,True,True,False
368,0.42857142857142855,0.7950023493806637,0.7108314038766899,0.9089062751471515,0.08417094550397386,-0.08417094550397386,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_005,False,False,False,True,False,True,False,True,True,False
51,0.5714285714285714,0.8796793563057457,0.8657906332670272,0.8483131507031311,0.013888723038718465,-0.013888723038718465,job_title,1,0,0,0,OVERRIDE,synthetic_revision_004,False,False,True,False,True,False,False,True,True,False
11,0.375,0.918095754349634,0.6125646849431903,0.7731953318735316,0.3055310694064437,-0.3055310694064437,skill,0,0,0,0,PRESERVE,synthetic_refinement_055,False,True,False,False,False,True,False,True,True,False
19,0.375,0.7171051867953878,0.8209063558991241,0.8968174033335352,0.10380116910373627,0.10380116910373627,tool,0,0,0,0,PRESERVE,synthetic_refinement_001,False,True,False,False,False,True,False,True,True,False
24,0.6,0.9302322746950742,0.9490990730346753,0.7016634454414095,0.018866798339601143,0.018866798339601143,skill,0,0,0,0,PRESERVE,synthetic_refinement_051,False,True,False,False,False,True,False,True,True,False
382,0.42857142857142855,0.8866915916844818,0.751890015173094,0.9252893429855419,0.1348015765113878,-0.1348015765113878,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_018,False,False,False,True,False,True,False,True,True,False
59,0.16666666666666666,0.7246107815957994,0.821811740073277,0.9310138565722075,0.09720095847747756,0.09720095847747756,skill,0,0,0,0,ASK_USER,synthetic_conflict_062,True,False,False,False,False,True,False,True,True,False
331,0.6,0.9181448081517727,0.7552874930815969,0.7319761889690617,0.16285731507017576,-0.16285731507017576,age,1,0,0,0,OVERRIDE,synthetic_temporal_027,False,False,False,True,True,False,False,True,True,False
137,0.6,0.8735002906983086,0.9161984217176701,0.8275438581828202,0.042698131019361485,0.042698131019361485,employer,1,0,0,0,OVERRIDE,synthetic_revision_021,False,False,True,False,True,False,False,True,True,False
307,0.42857142857142855,0.7114977421693032,0.8786502128067741,0.7527660045119595,0.16715247063747096,0.16715247063747096,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_037,False,False,False,True,False,True,False,True,True,False
307,0.6,0.7733419439913022,0.7311943814213602,0.987389812683862,0.04214756256994201,-0.04214756256994201,age,1,0,0,0,OVERRIDE,synthetic_temporal_037,False,False,False,True,True,False,False,True,True,False
49,0.5,0.7363924489248496,0.785908211352066,0.8553873251331222,0.04951576242721645,0.04951576242721645,preference,0,1,0,0,ASK_USER,synthetic_conflict_032,True,False,False,False,False,False,True,True,True,False
34,0.16666666666666666,0.8414820154789842,0.8773818158583335,0.7150655155421922,0.03589980037934937,0.03589980037934937,skill,0,0,0,0,ASK_USER,synthetic_conflict_005,True,False,False,False,False,True,False,True,True,False
303,0.42857142857142855,0.7424959122670243,0.6276389227309981,0.7747594838979914,0.11485698953602619,-0.11485698953602619,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_068,False,False,False,True,False,True,False,True,True,False
49,0.5,0.9177098996612136,0.8168986289880953,0.9545009042054979,0.10081127067311835,-0.10081127067311835,preference,0,1,0,0,ASK_USER,synthetic_conflict_064,True,False,False,False,False,False,True,True,True,False
166,0.5714285714285714,0.7602074479640782,0.9194901556082442,0.8369385476410518,0.15928270764416597,0.15928270764416597,job_title,1,0,0,0,OVERRIDE,synthetic_revision_015,False,False,True,False,True,False,False,True,True,False
41,0.8333333333333334,0.7357794300321274,0.7614024696742491,0.9404249805166793,0.025623039642121648,0.025623039642121648,job_title,1,0,0,0,PRESERVE,synthetic_revision_047,False,False,True,False,True,False,False,True,True,False
131,0.6,0.7634943348533856,0.6893643478557039,0.9002733197759059,0.0741299869976817,-0.0741299869976817,employer,1,0,0,0,OVERRIDE,synthetic_revision_010,False,False,True,False,True,False,False,True,True,False
325,0.6,0.7023493578637177,0.8816215769413012,0.9963677359199343,0.1792722190775835,0.1792722190775835,age,1,0,0,0,OVERRIDE,synthetic_temporal_055,False,False,False,True,True,False,False,True,True,False
8,0.375,0.9253023558997207,0.8371638099946778,0.8786356955408259,0.08813854590504289,-0.08813854590504289,skill,0,0,0,0,PRESERVE,synthetic_refinement_005,False,True,False,False,False,True,False,True,True,False
11,0.6,0.7394939055179467,0.754605424261335,0.9850118825329468,0.015111518743388341,0.015111518743388341,preference,0,1,0,0,PRESERVE,synthetic_refinement_049,False,True,False,False,False,False,True,True,True,False
133,0.6,0.7863914061107704,0.8056500967942475,0.967427777743131,0.019258690683477075,0.019258690683477075,location,1,0,0,0,OVERRIDE,synthetic_revision_006,False,False,True,False,True,False,False,True,True,False
25,0.375,0.859734675590003,0.7485081284613142,0.8837956968285289,0.11122654712868885,-0.11122654712868885,tool,0,0,0,0,PRESERVE,synthetic_refinement_063,False,True,False,False,False,True,False,True,True,False
300,0.6,0.7625245561019253,0.8958563737999095,0.9157821883827901,0.1333318176979842,0.1333318176979842,age,1,0,0,0,OVERRIDE,synthetic_temporal_070,False,False,False,True,True,False,False,True,True,False
145,0.6,0.749804249777223,0.7346426371385709,0.8514334494473206,0.015161612638652122,-0.015161612638652122,employer,1,0,0,0,OVERRIDE,synthetic_revision_008,False,False,True,False,True,False,False,True,True,False
321,0.42857142857142855,0.820802015264804,0.683021995674651,0.9491707509164244,0.13778001959015296,-0.13778001959015296,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_051,False,False,False,True,False,True,False,True,True,False
165,0.6666666666666666,0.8429806730876847,0.8011841755625257,0.8643615851832485,0.041796497525158904,-0.041796497525158904,job_title,1,0,0,0,OVERRIDE,synthetic_revision_040,False,False,True,False,True,False,False,True,True,False
336,0.42857142857142855,0.9481730109067243,0.7033307638591443,0.9691624309699787,0.24484224704758006,-0.24484224704758006,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_019,False,False,False,True,False,True,False,True,True,False
156,0.8333333333333334,0.9444861211442156,0.8303804355750382,0.9230966326478754,0.11410568556917744,-0.11410568556917744,job_title,1,0,0,0,OVERRIDE,synthetic_revision_007,False,False,True,False,True,False,False,True,True,False
14,0.375,0.7686200950445569,0.7980751559344946,0.842402331046916,0.029455060889937767,0.029455060889937767,tool,0,0,0,0,PRESERVE,synthetic_refinement_040,False,True,False,False,False,True,False,True,True,False
17,0.375,0.871449873183503,0.8606340944078638,0.7777574645395058,0.010815778775639218,-0.010815778775639218,skill,0,0,0,0,PRESERVE,synthetic_refinement_003,False,True,False,False,False,True,False,True,True,False
25,0.6,0.7122610626939999,0.8122422725767661,0.7741719212528978,0.09998120988276615,0.09998120988276615,preference,0,1,0,0,PRESERVE,synthetic_refinement_050,False,True,False,False,False,False,True,True,True,False
340,0.6,0.8241818216309675,0.9164543518128039,0.8912984310328469,0.09227253018183634,0.09227253018183634,age,1,0,0,0,OVERRIDE,synthetic_temporal_051,False,False,False,True,True,False,False,True,True,False
50,0.16666666666666666,0.7715485378647986,0.8796010418276595,0.9297441052891496,0.10805250396286092,0.10805250396286092,skill,0,0,0,0,ASK_USER,synthetic_conflict_012,True,False,False,False,False,True,False,True,True,False
27,0.375,0.8517662495410665,0.7233123345423608,0.8563899438483946,0.12845391499870573,-0.12845391499870573,skill,0,0,0,0,PRESERVE,synthetic_refinement_029,False,True,False,False,False,True,False,True,True,False
162,0.6,0.8591544695014729,0.8173119070956064,0.8880245310945344,0.04184256240586648,-0.04184256240586648,location,1,0,0,0,PRESERVE,synthetic_revision_002,False,False,True,False,True,False,False,True,True,False
99,0.8333333333333334,0.8694411146558398,0.8523249318347481,0.7823792340752614,0.01711618282109173,-0.01711618282109173,job_title,1,0,0,0,OVERRIDE,synthetic_revision_009,False,False,True,False,True,False,False,True,True,False
36,0.16666666666666666,0.8647953850791884,0.8934179909368807,0.7232450061594207,0.028622605857692274,0.028622605857692274,skill,0,0,0,0,ASK_USER,synthetic_conflict_006,True,False,False,False,False,True,False,True,True,False
26,0.6,0.8570620259217245,0.9161912964255388,0.7857184452589457,0.059129270503814224,0.059129270503814224,preference,0,1,0,0,PRESERVE,synthetic_refinement_046,False,True,False,False,False,False,True,True,True,False
1,0.375,0.8615851522226307,0.7081265093834226,0.7815145321246554,0.15345864283920807,-0.15345864283920807,tool,0,0,0,0,PRESERVE,synthetic_refinement_007,False,True,False,False,False,True,False,True,False,True
398,0.6,0.8102057975407029,0.8028508318789409,0.7959128705256286,0.00735496566176197,-0.00735496566176197,age,1,0,0,0,OVERRIDE,synthetic_temporal_045,False,False,False,True,True,False,False,True,True,False
42,0.6,0.8830899419848095,0.6315466815111767,0.862045666755537,0.25154326047363285,-0.25154326047363285,location,1,0,0,0,PRESERVE,synthetic_revision_048,False,False,True,False,True,False,False,True,True,False
343,0.42857142857142855,0.7737776129072887,0.86161830272843,0.7415122184548467,0.08784068982114124,0.08784068982114124,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_031,False,False,False,True,False,True,False,True,True,False
155,0.6,0.7439100176110767,0.6462559292113742,0.769378443918456,0.09765408839970247,-0.09765408839970247,employer,1,0,0,0,PRESERVE,synthetic_revision_047,False,False,True,False,True,False,False,True,True,False
23,0.5,0.8348519397461052,0.940021353423969,0.9081849436897157,0.10516941367786381,0.10516941367786381,preference,0,1,0,0,ASK_USER,synthetic_conflict_012,True,False,False,False,False,False,True,True,True,False
68,0.6,0.8327130934256962,0.9197204410685939,0.9119257425083657,0.08700734764289764,0.08700734764289764,employer,1,0,0,0,PRESERVE,synthetic_revision_041,False,False,True,False,True,False,False,True,True,False
351,0.6,0.9076181548918493,0.6899395295971418,0.7192686552141634,0.2176786252947075,-0.2176786252947075,age,1,0,0,0,ASK_USER,synthetic_temporal_040,False,False,False,True,True,False,False,True,True,False
344,0.42857142857142855,0.9061724531356018,0.7686467404558094,0.822279810899976,0.1375257126797924,-0.1375257126797924,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_035,False,False,False,True,False,True,False,True,True,False
9,0.16666666666666666,0.9016221234484416,0.8612957727509658,0.8627833421511746,0.04032635069747581,-0.04032635069747581,skill,0,0,0,0,ASK_USER,synthetic_conflict_033,True,False,False,False,False,True,False,True,True,False
378,0.6,0.7846788134504715,0.6403093976074158,0.8247322702309468,0.14436941584305574,-0.14436941584305574,age,1,0,0,0,OVERRIDE,synthetic_temporal_034,False,False,False,True,True,False,False,True,True,False
48,0.5,0.9407233232172194,0.6492649552520589,0.762050316854323,0.29145836796516056,-0.29145836796516056,preference,0,1,0,0,ASK_USER,synthetic_conflict_054,True,False,False,False,False,False,True,True,True,False
146,0.6,0.9416250523656879,0.9010492089145876,0.8260430553320277,0.040575843451100324,-0.040575843451100324,employer,1,0,0,0,OVERRIDE,synthetic_revision_004,False,False,True,False,True,False,False,True,True,False
379,0.42857142857142855,0.8810541780188795,0.9429797849736662,0.9714515435020531,0.06192560695478666,0.06192560695478666,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_074,False,False,False,True,False,True,False,True,True,False
363,0.42857142857142855,0.9418174368250081,0.8816056754071966,0.8752238242612675,0.06021176141781148,-0.06021176141781148,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_015,False,False,False,True,False,True,False,True,True,False
168,0.6,0.7914437623513916,0.8767386890061281,0.9086568959493904,0.08529492665473648,0.08529492665473648,employer,1,0,0,0,PRESERVE,synthetic_revision_038,False,False,True,False,True,False,False,True,True,False
14,0.6,0.7034796637752252,0.7878003078941707,0.9570196096911803,0.08432064411894546,0.08432064411894546,preference,0,1,0,0,PRESERVE,synthetic_refinement_035,False,True,False,False,False,False,True,True,True,False
45,0.5,0.8136965069334686,0.8354899336558137,0.9296783728354208,0.021793426722345077,0.021793426722345077,preference,0,1,0,0,ASK_USER,synthetic_conflict_025,True,False,False,False,False,False,True,True,True,False
8,0.16666666666666666,0.8680851993377532,0.8045960320782581,0.8141143086783135,0.06348916725949505,-0.06348916725949505,skill,0,0,0,0,ASK_USER,synthetic_conflict_055,True,False,False,False,False,True,False,True,True,False
374,0.6,0.9056043253066935,0.9291021621228439,0.7017688250751979,0.023497836816150364,0.023497836816150364,age,1,0,0,0,OVERRIDE,synthetic_temporal_071,False,False,False,True,True,False,False,True,True,False
28,0.6,0.7270865255498076,0.6818376657740541,0.8055276408015474,0.045248859775753436,-0.045248859775753436,preference,0,1,0,0,PRESERVE,synthetic_refinement_073,False,True,False,False,False,False,True,True,True,False
327,0.6,0.7062561624116206,0.9094821958251982,0.9260425375178157,0.2032260334135776,0.2032260334135776,age,1,0,0,0,OVERRIDE,synthetic_temporal_061,False,False,False,True,True,False,False,True,True,False
139,0.6,0.8403518455624697,0.9203395680601058,0.9560343851707314,0.07998772249763608,0.07998772249763608,employer,1,0,0,0,PRESERVE,synthetic_revision_040,False,False,True,False,True,False,False,True,True,False
159,0.5,0.7553418000184975,0.6221259644060684,0.9860291015410318,0.1332158356124291,-0.1332158356124291,location,1,0,0,0,OVERRIDE,synthetic_revision_049,False,False,True,False,True,False,False,True,True,False
1,0.375,0.9059638378476118,0.9182856734497622,0.8257063847889465,0.012321835602150388,0.012321835602150388,skill,0,0,0,0,PRESERVE,synthetic_refinement_064,False,True,False,False,False,True,False,True,False,True
37,0.5,0.7755475436323125,0.7429035495283944,0.9242547006934152,0.03264399410391805,-0.03264399410391805,preference,0,1,0,0,ASK_USER,synthetic_conflict_062,True,False,False,False,False,False,True,True,True,False
86,0.6,0.7349442531268052,0.9311915365086811,0.8638396929201517,0.19624728338187591,0.19624728338187591,employer,1,0,0,0,OVERRIDE,synthetic_revision_048,False,False,True,False,True,False,False,True,True,False
23,0.16666666666666666,0.7760911460890012,0.772418616642372,0.8809757766823724,0.0036725294466292135,-0.0036725294466292135,skill,0,0,0,0,ASK_USER,synthetic_conflict_075,True,False,False,False,False,True,False,True,True,False
330,0.6,0.7242979996554554,0.9105407579849758,0.7661616082971456,0.18624275832952042,0.18624275832952042,age,1,0,0,0,OVERRIDE,synthetic_temporal_065,False,False,False,True,True,False,False,True,True,False
48,0.16666666666666666,0.7339160121765841,0.7587753149111124,0.7658264903864308,0.0248593027345283,0.0248593027345283,skill,0,0,0,0,ASK_USER,synthetic_conflict_031,True,False,False,False,False,True,False,True,True,False
14,0.375,0.8676215547125428,0.86009904253311,0.830750792813991,0.007522512179432783,-0.007522512179432783,skill,0,0,0,0,PRESERVE,synthetic_refinement_009,False,True,False,False,False,True,False,True,True,False
13,0.375,0.936493521444858,0.746694363695153,0.7087074459840146,0.18979915774970502,-0.18979915774970502,tool,0,0,0,0,PRESERVE,synthetic_refinement_006,False,True,False,False,False,True,False,True,True,False
55,0.16666666666666666,0.8855672536913289,0.6540830158434422,0.8008388631095147,0.23148423784788674,-0.23148423784788674,skill,0,0,0,0,ASK_USER,synthetic_conflict_020,True,False,False,False,False,True,False,True,True,False
309,0.42857142857142855,0.8037211318592017,0.6346575721486849,0.903742565508505,0.1690635597105168,-0.1690635597105168,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_075,False,False,False,True,False,True,False,True,True,False
59,0.5,0.8223367594474036,0.7428405599941952,0.8212950007412911,0.0794961994532084,-0.0794961994532084,preference,0,1,0,0,ASK_USER,synthetic_conflict_033,True,False,False,False,False,False,True,True,True,False
366,0.6,0.9378803813452649,0.6114507003992664,0.7495134193610526,0.32642968094599845,-0.32642968094599845,age,1,0,0,0,OVERRIDE,synthetic_temporal_004,False,False,False,True,True,False,False,True,True,False
18,0.6,0.7926324896836088,0.7551840801212455,0.8402170447696931,0.03744840956236328,-0.03744840956236328,skill,0,0,0,0,PRESERVE,synthetic_refinement_045,False,True,False,False,False,True,False,True,True,False
7,0.375,0.9376387924628566,0.8994075676570841,0.7382883391843482,0.03823122480577257,-0.03823122480577257,skill,0,0,0,0,PRESERVE,synthetic_refinement_062,False,True,False,False,False,True,False,True,False,True
25,0.16666666666666666,0.7248386561515325,0.8399880929184498,0.8866770882922194,0.11514943676691725,0.11514943676691725,skill,0,0,0,0,ASK_USER,synthetic_conflict_048,True,False,False,False,False,True,False,True,True,False
14,0.375,0.8361164653705362,0.9422448853082164,0.7080899355715413,0.10612841993768019,0.10612841993768019,skill,0,0,0,0,PRESERVE,synthetic_refinement_048,False,True,False,False,False,True,False,True,True,False
33,0.5,0.7896684603030795,0.7393488749605306,0.8182060769019114,0.05031958534254888,-0.05031958534254888,preference,0,1,0,0,ASK_USER,synthetic_conflict_071,True,False,False,False,False,False,True,True,True,False
32,0.16666666666666666,0.7474521405402699,0.6427559016805423,0.8693175949074322,0.10469623885972756,-0.10469623885972756,skill,0,0,0,0,ASK_USER,synthetic_conflict_039,True,False,False,False,False,True,False,True,True,False
367,0.6,0.9120082971159202,0.7591510789996809,0.7081306139020936,0.1528572181162393,-0.1528572181162393,age,1,0,0,0,OVERRIDE,synthetic_temporal_026,False,False,False,True,True,False,False,True,True,False
314,0.6,0.8656921845154945,0.8245965635316261,0.8928248944028008,0.04109562098386832,-0.04109562098386832,age,1,0,0,0,OVERRIDE,synthetic_temporal_015,False,False,False,True,True,False,False,True,True,False
310,0.42857142857142855,0.8492864898798862,0.6074751091577297,0.7407098461691692,0.24181138072215647,-0.24181138072215647,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_008,False,False,False,True,False,True,False,True,True,False
339,0.6,0.8966986476136541,0.6852491140074083,0.8385095332154535,0.21144953360624585,-0.21144953360624585,age,1,0,0,0,OVERRIDE,synthetic_temporal_007,False,False,False,True,True,False,False,True,True,False
154,0.6,0.7314809713270107,0.7976022915677872,0.7150853900465882,0.06612132024077644,0.06612132024077644,location,1,0,0,0,OVERRIDE,synthetic_revision_040,False,False,True,False,True,False,False,True,True,False
9,0.16666666666666666,0.7171525382060889,0.8678050815610046,0.8137311592564418,0.15065254335491562,0.15065254335491562,skill,0,0,0,0,ASK_USER,synthetic_conflict_040,True,False,False,False,False,True,False,True,True,False
45,0.16666666666666666,0.7517893425866646,0.6755829731715361,0.7634980852634444,0.07620636941512848,-0.07620636941512848,skill,0,0,0,0,ASK_USER,synthetic_conflict_027,True,False,False,False,False,True,False,True,True,False
18,0.6,0.9174238566923861,0.7149958437012807,0.7980537414643926,0.20242801299110547,-0.20242801299110547,preference,0,1,0,0,PRESERVE,synthetic_refinement_060,False,True,False,False,False,False,True,True,True,False
374,0.42857142857142855,0.7368885449853608,0.9151858624711153,0.9283689123682082,0.1782973174857545,0.1782973174857545,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_064,False,False,False,True,False,True,False,True,True,False
29,0.6,0.7007088878700041,0.9004421442330617,0.8137378646692408,0.1997332563630576,0.1997332563630576,hobby,0,1,0,0,PRESERVE,synthetic_refinement_072,False,True,False,False,False,False,True,True,True,False
10,0.6,0.736171995080127,0.6454972460052029,0.9256029470664354,0.09067474907492412,-0.09067474907492412,hobby,0,1,0,0,PRESERVE,synthetic_refinement_041,False,True,False,False,False,False,True,True,True,False
18,0.5,0.7626635491820309,0.6610739923154877,0.9495772855465818,0.10158955686654325,-0.10158955686654325,preference,0,1,0,0,ASK_USER,synthetic_conflict_058,True,False,False,False,False,False,True,True,True,False
170,0.6,0.8652644106493291,0.6090230524251694,0.7756814595347141,0.2562413582241597,-0.2562413582241597,location,1,0,0,0,OVERRIDE,synthetic_revision_038,False,False,True,False,True,False,False,True,True,False
10,0.5,0.7037150818076772,0.8764946324821639,0.7245718698284928,0.1727795506744867,0.1727795506744867,preference,0,1,0,0,ASK_USER,synthetic_conflict_028,True,False,False,False,False,False,True,True,True,False
9,0.375,0.7594829015226157,0.7133200116867078,0.7058149861150032,0.04616288983590788,-0.04616288983590788,tool,0,0,0,0,PRESERVE,synthetic_refinement_022,False,True,False,False,False,True,False,True,True,False
333,0.42857142857142855,0.7435615503515443,0.6183396562514117,0.86182571437676,0.1252218941001325,-0.1252218941001325,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_050,False,False,False,True,False,True,False,True,True,False
58,0.16666666666666666,0.8854295142385373,0.7841299343092535,0.9999723485527627,0.10129957992928385,-0.10129957992928385,skill,0,0,0,0,ASK_USER,synthetic_conflict_026,True,False,False,False,False,True,False,True,True,False
19,0.16666666666666666,0.8864163187584989,0.7666860878981375,0.8049881031160552,0.11973023086036139,-0.11973023086036139,skill,0,0,0,0,ASK_USER,synthetic_conflict_021,True,False,False,False,False,True,False,True,True,False
40,0.16666666666666666,0.8945042598285506,0.7796332851632171,0.8950432279749625,0.11487097466533358,-0.11487097466533358,skill,0,0,0,0,ASK_USER,synthetic_conflict_025,True,False,False,False,False,True,False,True,True,False
180,0.6666666666666666,0.7272635025009613,0.7763435414250375,0.9343699148832685,0.0490800389240762,0.0490800389240762,job_title,1,0,0,0,OVERRIDE,synthetic_revision_042,False,False,True,False,True,False,False,True,True,False
104,0.6,0.9363539107425265,0.61517776291471,0.8955263965731668,0.32117614782781645,-0.32117614782781645,location,1,0,0,0,OVERRIDE,synthetic_revision_016,False,False,True,False,True,False,False,True,True,False
98,0.6,0.8958067489950948,0.9034433177159433,0.9262699612178579,0.007636568720848502,0.007636568720848502,location,1,0,0,0,PRESERVE,synthetic_revision_001,False,False,True,False,True,False,False,True,True,False
33,0.5,0.830362803678271,0.7603148827341887,0.9848835198147967,0.0700479209440823,-0.0700479209440823,preference,0,1,0,0,ASK_USER,synthetic_conflict_051,True,False,False,False,False,False,True,True,True,False
12,0.16666666666666666,0.9410065457805071,0.6212888926230771,0.7598082047087599,0.31971765315743006,-0.31971765315743006,skill,0,0,0,0,ASK_USER,synthetic_conflict_024,True,False,False,False,False,True,False,True,True,False
29,0.16666666666666666,0.8197454777495907,0.7405660390793961,0.7061140051960997,0.07917943867019461,-0.07917943867019461,skill,0,0,0,0,ASK_USER,synthetic_conflict_010,True,False,False,False,False,True,False,True,True,False
54,0.5,0.8715243740155582,0.7715940989504788,0.745714703735437,0.09993027506507934,-0.09993027506507934,preference,0,1,0,0,ASK_USER,synthetic_conflict_063,True,False,False,False,False,False,True,True,True,False
80,0.5714285714285714,0.9274252072788073,0.6257217505182576,0.7378662924622619,0.30170345676054966,-0.30170345676054966,job_title,1,0,0,0,ASK_USER,synthetic_revision_016,False,False,True,False,True,False,False,True,True,False
395,0.6,0.720197619352698,0.812904098271704,0.9008376533859732,0.09270647891900596,0.09270647891900596,age,1,0,0,0,OVERRIDE,synthetic_temporal_002,False,False,False,True,True,False,False,True,True,False
22,0.375,0.7164205583300285,0.6962555998452836,0.8691908745790057,0.020164958484744866,-0.020164958484744866,skill,0,0,0,0,PRESERVE,synthetic_refinement_021,False,True,False,False,False,True,False,True,True,False
345,0.42857142857142855,0.8582691810752539,0.7919247519169261,0.7653893622719511,0.06634442915832772,-0.06634442915832772,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_033,False,False,False,True,False,True,False,True,True,False
150,0.6,0.7812963608296669,0.9481197145513232,0.9098394913738452,0.16682335372165624,0.16682335372165624,employer,1,0,0,0,PRESERVE,synthetic_revision_043,False,False,True,False,True,False,False,True,True,False
165,0.6,0.8326392093578311,0.758800396151415,0.9300694295068722,0.07383881320641605,-0.07383881320641605,location,1,0,0,0,OVERRIDE,synthetic_revision_046,False,False,True,False,True,False,False,True,True,False
381,0.6,0.8513566978838282,0.6347124615876647,0.7503367430103406,0.21664423629616347,-0.21664423629616347,age,1,0,0,0,OVERRIDE,synthetic_temporal_075,False,False,False,True,True,False,False,True,True,False
9,0.6,0.8754448546365166,0.8984774580534511,0.8821742481672795,0.023032603416934583,0.023032603416934583,skill,0,0,0,0,PRESERVE,synthetic_refinement_007,False,True,False,False,False,True,False,True,True,False
