id,category,query_to_old_similarity,cross_memory_similarity,time_delta_days,recency_score,update_frequency,query_word_count,old_word_count,new_word_count,word_count_delta,negation_in_new,negation_in_old,negation_delta,temporal_in_new,temporal_in_old,correction_markers,memory_confidence,trust_score,drift_score,slot,old_value,new_value
synthetic_temporal_050,TEMPORAL,0.43161341897075145,0.43161341897075145,382,0.3511382204885514,1,5,5,5,0,0,0,0,1,1,0,0.8652410120796777,0.8626650173251,0.384271400455414,current_project,Currently working on API redesign,Currently working on database migration
synthetic_revision_023,REVISION,0.5031026124151314,0.5031026124151314,160,0.6450959817235656,1,4,4,4,0,0,0,0,0,0,0,0.8106373452383338,0.7858165718652453,0.4331422339394184,employer,I work at Netflix,I work at Spotify
synthetic_temporal_037,TEMPORAL,0.43161341897075145,0.43161341897075145,362,0.37091556795247305,1,5,5,5,0,0,0,0,1,1,0,0.8031933236461165,0.8430858487481123,0.359261624091198,current_project,Currently working on frontend redesign,Currently working on backend optimization
synthetic_refinement_037,REFINEMENT,0.5797386715376658,0.5797386715376658,17,0.9544926440314748,2,7,4,7,3,0,0,0,1,0,0,0.8350411626574865,0.855472114652727,0.05268109021001208,tool,I work with PostgreSQL,"I work with PostgreSQL, Redis, and MongoDB"
synthetic_revision_002,REVISION,0.6694188517266485,0.6694188517266485,69,0.827752488770174,1,5,5,5,0,0,0,0,1,1,0,0.8481583584604047,0.8141659700603794,0.5152979941479046,job_title,My role is Data Analyst,My role is Data Scientist
synthetic_conflict_023,CONFLICT,0.4112070550676187,0.4112070550676187,9,0.9756439794722424,2,5,4,5,1,1,0,1,0,0,0,0.635929456538614,0.5936507775730129,0.9374902959875563,preference,I prefer morning meetings,I don't like morning meetings
synthetic_revision_025,REVISION,0.5031026124151314,0.5031026124151314,71,0.8232292624129552,1,4,4,4,0,0,0,0,0,0,0,0.8179517521623327,0.7634116503468389,0.5252742327354785,location,I live in Tokyo,I live in Seoul
synthetic_revision_041,REVISION,0.5031026124151314,0.5031026124151314,31,0.9185751983563217,1,4,4,4,0,0,0,0,0,0,0,0.8318677461343247,0.8917098033437115,0.5402204533749609,employer,I work at Uber,I work at Lyft
synthetic_refinement_057,REFINEMENT,0.5797386715376658,0.5797386715376658,23,0.9389306115378647,2,7,4,7,3,0,0,0,0,0,0,0.8920117083816061,0.8717144129919697,0.1986752939205465,skill,I work with React,"I work with React, Vue, and Angular"
synthetic_conflict_024,CONFLICT,0.4112070550676187,0.4112070550676187,57,0.8554185620629159,1,5,4,5,1,1,0,1,0,0,0,0.5463343402766887,0.7385463548270251,0.8624116622480921,preference,I prefer morning meetings,I don't like morning meetings
synthetic_conflict_039,CONFLICT,0.22028815056182974,0.22028815056182968,57,0.8554185620629159,1,4,3,4,1,1,0,1,0,0,0,0.6215473589757718,0.6525377022033018,0.7576674529294396,skill,I use Kubernetes,I've never used Kubernetes
synthetic_temporal_018,TEMPORAL,0.5031026124151314,0.5031026124151314,317,0.41958332197627973,1,4,4,4,0,0,0,0,0,0,0,0.7764792048008262,0.8330729313605263,0.3372876524288509,age,I'm 28 years old,I'm 29 years old
synthetic_temporal_010,TEMPORAL,0.43161341897075145,0.43161341897075145,306,0.4324207681663464,1,5,5,5,0,0,0,0,1,1,0,0.866937671035013,0.8525187888750095,0.31156853531267925,current_project,Currently working on user research,Currently working on feature development
synthetic_conflict_073,CONFLICT,0.22028815056182974,0.22028815056182968,15,0.9597370959507373,2,4,3,4,1,1,0,1,0,0,0,0.6938205260281622,0.7267571769926852,0.9319380707988032,skill,I use TypeScript,I've never used TypeScript
synthetic_conflict_065,CONFLICT,0.22028815056182974,0.22028815056182968,11,0.9703126049090957,2,4,3,4,1,1,0,1,0,0,0,0.698981564529287,0.5847790498438975,0.7990605047256647,skill,I use Kubernetes,I've never used Kubernetes
synthetic_conflict_038,CONFLICT,0.4112070550676187,0.4112070550676187,53,0.8648445670640884,1,5,4,5,1,1,0,1,0,0,0,0.6516476951408182,0.6892041236107584,0.7384739765849637,preference,I prefer morning meetings,I don't like morning meetings
synthetic_temporal_024,TEMPORAL,0.5031026124151314,0.5031026124151314,351,0.3822639900542388,1,4,4,4,0,0,0,0,0,0,0,0.8723749687485927,0.8336660857754992,0.3447635229645246,age,I'm 28 years old,I'm 29 years old
synthetic_revision_046,REVISION,0.4112070550676187,0.4112070550676187,118,0.7237656178699199,1,4,5,4,-1,0,0,0,0,0,0,0.7805461634340121,0.8389409902262555,0.5740258623513433,location,I live in New York,I live in Austin
synthetic_refinement_025,REFINEMENT,0.5797386715376658,0.5797386715376658,27,0.9286971372499306,2,5,3,5,2,0,0,0,0,0,0,0.8137230256096633,0.9640699121419494,0.08984000638830592,preference,I like movies,I like movies and series
synthetic_refinement_051,REFINEMENT,0.5797386715376658,0.5797386715376658,19,0.9492768502479138,2,5,3,5,2,0,0,0,0,0,0,0.8194272381924207,0.965537250382967,0.19334772473446304,hobby,I like coffee,I like coffee and tea
synthetic_refinement_073,REFINEMENT,0.5797386715376658,0.5797386715376658,7,0.9810046472287257,2,7,4,7,3,0,0,0,0,0,0,0.9293191425898175,0.9552370897142342,0.14828629709585328,skill,I work with Python,"I work with Python, Docker, and Kubernetes"
synthetic_refinement_032,REFINEMENT,0.5797386715376658,0.5797386715376658,24,0.9363617195405107,2,7,4,7,3,0,0,0,0,0,0,0.8826286055913709,0.8613082787884833,0.11126798196060482,tool,I work with Python,"I work with Python, Docker, and Kubernetes"
synthetic_temporal_013,TEMPORAL,0.43161341897075145,0.43161341897075145,329,0.4060130962961009,1,5,5,5,0,0,0,0,1,1,0,0.8059032775518471,0.8389630675640489,0.444684022737717,current_project,Currently working on frontend redesign,Currently working on backend optimization
synthetic_temporal_049,TEMPORAL,0.43161341897075145,0.43161341897075145,316,0.42073444148015804,1,5,5,5,0,0,0,0,1,1,0,0.8243813602618156,0.8121569323861473,0.3440366403899623,current_project,Currently working on frontend redesign,Currently working on backend optimization
synthetic_conflict_018,CONFLICT,0.22028815056182974,0.22028815056182968,57,0.8554185620629159,1,4,3,4,1,1,0,1,0,0,0,0.6366517527319191,0.5652261718980601,0.9128017285121921,skill,I use TypeScript,I've never used TypeScript
synthetic_revision_021,REVISION,0.5803329846765686,0.5803329846765686,88,0.7857662753246225,1,6,5,6,1,0,0,0,1,1,0,0.7742719790520961,0.8220879865989972,0.5777223353978552,job_title,My role is Product Manager,My role is Director of Product
synthetic_temporal_042,TEMPORAL,0.43161341897075145,0.43161341897075145,312,0.4253705870180728,1,5,5,5,0,0,0,0,1,1,0,0.8737021448887724,0.852171381185329,0.4356032305118127,current_project,Currently working on user research,Currently working on feature development
synthetic_refinement_050,REFINEMENT,0.5797386715376658,0.5797386715376658,14,0.9623701178843567,2,7,4,7,3,0,0,0,0,0,0,0.8848597945993687,0.8847136751220247,0.18179449795327374,tool,I work with Python,"I work with Python, Docker, and Kubernetes"
synthetic_refinement_011,REFINEMENT,0.5797386715376658,0.5797386715376658,7,0.9810046472287257,2,5,3,5,2,0,0,0,0,0,0,0.9196139032410392,0.9355987385055953,0.17758725936413633,hobby,I like Python,I like Python and JavaScript
synthetic_temporal_068,TEMPORAL,0.43161341897075145,0.43161341897075145,317,0.41958332197627973,1,5,5,5,0,0,0,0,1,1,0,0.8800941301439704,0.9062544465072552,0.4674026656727344,current_project,Currently working on frontend redesign,Currently working on backend optimization
synthetic_refinement_062,REFINEMENT,0.5797386715376658,0.5797386715376658,27,0.9286971372499306,2,7,4,7,3,0,0,0,0,0,0,0.9046207192503926,0.938418300328839,0.14279170673227765,skill,I work with Python,"I work with Python, Docker, and Kubernetes"
synthetic_revision_040,REVISION,0.5031026124151314,0.5031026124151314,111,0.737780009416378,1,4,4,4,0,0,0,0,0,0,0,0.8129074959336462,0.7737907657939611,0.6642612277596784,employer,I work at Google,I work at Meta
synthetic_temporal_004,TEMPORAL,0.5031026124151314,0.5031026124151314,340,0.3939596250942772,1,4,4,4,0,0,0,0,0,0,0,0.8807765291617848,0.8043870924551839,0.4651633501129525,age,I'm 25 years old,I'm 26 years old
synthetic_conflict_009,CONFLICT,0.4112070550676187,0.4112070550676187,38,0.9011265384166002,1,5,4,5,1,1,0,1,0,0,0,0.525773973494689,0.6170237708518285,0.8858770640729019,preference,I prefer morning meetings,I don't like morning meetings
synthetic_temporal_041,TEMPORAL,0.43161341897075145,0.43161341897075145,307,0.4312376751484153,1,5,5,5,0,0,0,0,1,1,0,0.7741139844072462,0.9226950536178593,0.4664268355915484,current_project,Currently working on API redesign,Currently working on database migration
synthetic_refinement_066,REFINEMENT,0.5797386715376658,0.5797386715376658,15,0.9597370959507373,2,5,3,5,2,0,0,0,0,0,0,0.8761201600641254,0.8508301633231884,0.09305571997623693,hobby,I like Python,I like Python and JavaScript
synthetic_temporal_026,TEMPORAL,0.5031026124151314,0.5031026124151314,326,0.40936394197312076,1,4,4,4,0,0,0,0,0,0,0,0.8425390377563613,0.9471779267041135,0.42636270540333365,age,I'm 28 years old,I'm 29 years old
synthetic_refinement_006,REFINEMENT,0.5797386715376658,0.5797386715376658,18,0.9518811746804333,2,7,4,7,3,0,0,0,0,0,0,0.838970537159624,0.9324207414029495,0.13099780695737834,skill,I work with React,"I work with React, Vue, and Angular"
synthetic_refinement_059,REFINEMENT,0.5797386715376658,0.5797386715376658,28,0.9261562437967505,2,5,3,5,2,0,0,0,0,0,0,0.9169768092726716,0.8639074830475045,0.16415418537530424,skill,I like Python,I like Python and JavaScript
synthetic_revision_008,REVISION,0.5031026124151314,0.5031026124151314,58,0.8530781570623032,1,4,4,4,0,0,0,0,0,0,0,0.7811899868014165,0.8944488005788492,0.5025616498116058,employer,I work at Google,I work at Meta
synthetic_revision_014,REVISION,0.5031026124151314,0.5031026124151314,63,0.8414718317851063,1,4,4,4,0,0,0,0,0,0,0,0.7948932839700922,0.8898042158265027,0.4307529183972038,employer,I work at Uber,I work at Lyft
synthetic_conflict_046,CONFLICT,0.22028815056182974,0.22028815056182968,49,0.8743744388437276,1,4,3,4,1,1,0,1,0,0,0,0.6874456974472902,0.6875771444601627,0.7169592647762929,skill,I use Kubernetes,I've never used Kubernetes
synthetic_temporal_070,TEMPORAL,0.43161341897075145,0.43161341897075145,369,0.36386989589085833,1,5,5,5,0,0,0,0,1,1,0,0.7951445350420224,0.9062258132967922,0.3134701202937543,current_project,Currently working on frontend redesign,Currently working on backend optimization
synthetic_conflict_063,CONFLICT,0.22028815056182974,0.22028815056182968,43,0.8888665038181365,1,4,3,4,1,1,0,1,0,0,0,0.6164340920352547,0.6191766113905914,0.8552288794418692,skill,I use TypeScript,I've never used TypeScript
synthetic_temporal_027,TEMPORAL,0.43161341897075145,0.43161341897075145,326,0.40936394197312076,1,5,5,5,0,0,0,0,1,1,0,0.7568613050718769,0.9307305209228565,0.4946977938354794,current_project,Currently working on user research,Currently working on feature development
synthetic_conflict_032,CONFLICT,0.22028815056182974,0.22028815056182968,54,0.8624783727362166,1,4,3,4,1,1,0,1,0,0,0,0.6937755710571383,0.699930366348585,0.732521560032658,skill,I use TypeScript,I've never used TypeScript
synthetic_revision_022,REVISION,0.4112070550676187,0.4112070550676187,84,0.7944247697382821,1,4,5,4,-1,0,0,0,0,0,0,0.8137394793893533,0.7536880374688202,0.4066370654586992,location,I live in New York,I live in Austin
synthetic_revision_036,REVISION,0.5031026124151314,0.5031026124151314,99,0.7624389214599521,1,4,4,4,0,0,0,0,0,0,0,0.7485415328724312,0.8232964785606999,0.631122225342338,location,I live in London,I live in Berlin
synthetic_temporal_027,TEMPORAL,0.5031026124151314,0.5031026124151314,364,0.36888871198281226,1,4,4,4,0,0,0,0,0,0,0,0.8524943064909758,0.8668854059565123,0.35472533325633315,age,I'm 28 years old,I'm 29 years old
synthetic_revision_025,REVISION,0.5803329846765686,0.5803329846765686,160,0.6450959817235656,1,6,5,6,1,0,0,0,1,1,0,0.8495686750236566,0.8139271953353959,0.5354161072989027,job_title,My role is Product Manager,My role is Director of Product
synthetic_revision_007,REVISION,0.5031026124151314,0.5031026124151314,65,0.8368736365274363,1,4,4,4,0,0,0,0,0,0,0,0.7245435731787503,0.8692214323124894,0.6081046677344466,employer,I work at Apple,I work at Tesla
synthetic_conflict_028,CONFLICT,0.4112070550676187,0.4112070550676187,18,0.9518811746804333,2,5,4,5,1,1,0,1,0,0,0,0.5441539225577521,0.5664762091231685,0.8701248255186782,preference,I prefer morning meetings,I don't like morning meetings
synthetic_conflict_022,CONFLICT,0.4112070550676187,0.4112070550676187,48,0.876773269820862,1,5,4,5,1,1,0,1,0,0,0,0.630902242856227,0.6046519053996419,0.9377158905626025,preference,I prefer working remotely,I don't like working remotely
synthetic_conflict_074,CONFLICT,0.4112070550676187,0.4112070550676187,58,0.8530781570623032,1,5,4,5,1,1,0,1,0,0,0,0.53021157835618,0.6364669602085204,0.9359039800418997,preference,I prefer working remotely,I don't like working remotely
synthetic_refinement_067,REFINEMENT,0.5797386715376658,0.5797386715376658,25,0.9337998559710435,2,7,4,7,3,0,0,0,1,0,0,0.8629590975389183,0.9330083731963311,0.10963915969441915,skill,I work with PostgreSQL,"I work with PostgreSQL, Redis, and MongoDB"
synthetic_refinement_007,REFINEMENT,0.5797386715376658,0.5797386715376658,30,0.9210952933439548,1,7,4,7,3,0,0,0,0,0,0,0.8411322803523005,0.9779170942347777,0.11140010094725647,skill,I work with Python,"I work with Python, Docker, and Kubernetes"
synthetic_refinement_064,REFINEMENT,0.5797386715376658,0.5797386715376658,28,0.9261562437967505,2,5,3,5,2,0,0,0,0,0,0,0.9341148805518702,0.8798940987658412,0.08196570560376251,preference,I like coffee,I like coffee and tea
synthetic_revision_017,REVISION,0.4112070550676187,0.4112070550676187,51,0.8695964483676947,1,5,4,5,1,0,0,0,1,0,0,0.7046701124326766,0.8477500238063828,0.5105579031171283,location,I live in Seattle,I live in San Francisco
synthetic_refinement_024,REFINEMENT,0.5797386715376658,0.5797386715376658,10,0.97297464056654,2,5,3,5,2,0,0,0,0,0,0,0.9296537374759455,0.9115172878699024,0.19522901418720828,preference,I like coffee,I like coffee and tea
synthetic_revision_007,REVISION,0.5803329846765686,0.5803329846765686,119,0.7217854122180232,1,6,5,6,1,0,0,0,1,1,0,0.7278288273554682,0.8802934751933417,0.6329790558375225,job_title,My role is Product Manager,My role is Director of Product
synthetic_revision_005,REVISION,0.5031026124151314,0.5031026124151314,118,0.7237656178699199,1,4,4,4,0,0,0,0,0,0,0,0.8156382766966077,0.8767174842175331,0.6283071972828996,employer,I work at Netflix,I work at Spotify
synthetic_refinement_056,REFINEMENT,0.5797386715376658,0.5797386715376658,27,0.9286971372499306,2,7,4,7,3,0,0,0,0,0,0,0.8939330482447123,0.8670618340987104,0.05487892692368779,skill,I work with React,"I work with React, Vue, and Angular"
synthetic_conflict_027,CONFLICT,0.22028815056182974,0.22028815056182968,56,0.857765387923706,1,4,3,4,1,1,0,1,0,0,0,0.6841695695631373,0.6733300629041477,0.899134322744044,skill,I use TypeScript,I've never used TypeScript
synthetic_refinement_052,REFINEMENT,0.5797386715376658,0.5797386715376658,12,0.9676578525183944,2,7,4,7,3,0,0,0,0,0,0,0.8722283527268825,0.8652500645651112,0.06877786883038257,tool,I work with Python,"I work with Python, Docker, and Kubernetes"
synthetic_temporal_039,TEMPORAL,0.5031026124151314,0.5031026124151314,393,0.34071384140539074,1,4,4,4,0,0,0,0,0,0,0,0.8528347930843457,0.8645458842349194,0.34010494534006736,age,I'm 28 years old,I'm 29 years old
synthetic_temporal_073,TEMPORAL,0.5031026124151314,0.5031026124151314,341,0.392881760856229,1,4,4,4,0,0,0,0,0,0,0,0.8237391820112155,0.8096313405612702,0.41639428038287973,age,I'm 28 years old,I'm 29 years old
synthetic_refinement_039,REFINEMENT,0.5797386715376658,0.5797386715376658,3,0.9918145070108791,3,7,4,7,3,0,0,0,1,0,0,0.8403490106652647,0.9536826830828344,0.09655429383853607,skill,I work with PostgreSQL,"I work with PostgreSQL, Redis, and MongoDB"
synthetic_refinement_044,REFINEMENT,0.5797386715376658,0.5797386715376658,12,0.9676578525183944,2,5,3,5,2,0,0,0,0,0,0,0.8682830223622702,0.851510670188053,0.060867033169183835,skill,I like coffee,I like coffee and tea
synthetic_conflict_071,CONFLICT,0.4112070550676187,0.4112070550676187,30,0.9210952933439548,1,5,4,5,1,1,0,1,0,0,0,0.5784987112813369,0.6459877669434247,0.8500051370298258,preference,I prefer working remotely,I don't like working remotely
synthetic_conflict_005,CONFLICT,0.4112070550676187,0.4112070550676187,14,0.9623701178843567,2,5,4,5,1,1,0,1,1,1,0,0.5583325157418606,0.6889963772253085,0.9150305992973011,preference,I prefer pair programming,I don't like pair programming
synthetic_conflict_062,CONFLICT,0.4112070550676187,0.4112070550676187,7,0.9810046472287257,2,5,4,5,1,1,0,1,0,0,0,0.6559701977786699,0.5579237650696715,0.8201267368144571,preference,I prefer morning meetings,I don't like morning meetings
synthetic_conflict_010,CONFLICT,0.4112070550676187,0.4112070550676187,13,0.9650103634675903,2,5,4,5,1,1,0,1,0,0,0,0.520986035683635,0.5984090031725056,0.9466656483167866,preference,I prefer working remotely,I don't like working remotely
synthetic_revision_039,REVISION,0.5031026124151314,0.5031026124151314,151,0.6612001870523703,1,4,4,4,0,0,0,0,0,0,0,0.7213743314352269,0.8248332230177035,0.5854467202954357,employer,I work at Uber,I work at Lyft
synthetic_conflict_036,CONFLICT,0.22028815056182974,0.22028815056182968,19,0.9492768502479138,2,4,3,4,1,1,0,1,0,0,0,0.6404929941088208,0.6619297366973829,0.7024427118547959,skill,I use Kubernetes,I've never used Kubernetes
synthetic_refinement_005,REFINEMENT,0.5797386715376658,0.5797386715376658,11,0.9703126049090957,2,5,3,5,2,0,0,0,0,0,0,0.8489691962365988,0.9173025136400125,0.06317997487172501,hobby,I like movies,I like movies and series
synthetic_revision_012,REVISION,0.6694188517266485,0.6694188517266485,129,0.7022789020190031,1,5,5,5,0,0,0,0,1,1,0,0.7525940396813771,0.754980466318705,0.42357354914650625,job_title,My role is Data Analyst,My role is Data Scientist
synthetic_revision_011,REVISION,0.8466473536503037,0.8466473536503034,33,0.9135556742779756,1,6,5,6,1,0,0,0,1,1,0,0.7595384914302393,0.769907363106459,0.5702622544784675,job_title,My role is Software Engineer,My role is Senior Software Engineer
synthetic_conflict_027,CONFLICT,0.4112070550676187,0.4112070550676187,36,0.9060777707110017,1,5,4,5,1,1,0,1,0,0,0,0.6378929938274531,0.7101173398218166,0.7500375610612025,preference,I prefer working remotely,I don't like working remotely
synthetic_temporal_074,TEMPORAL,0.43161341897075145,0.43161341897075145,392,0.34164858386902275,1,5,5,5,0,0,0,0,1,1,0,0.7751223873388605,0.8156851760501601,0.4272860499087273,current_project,Currently working on frontend redesign,Currently working on backend optimization
synthetic_revision_036,REVISION,0.5031026124151314,0.5031026124151314,157,0.6504199899916261,1,4,4,4,0,0,0,0,0,0,0,0.8059713589730352,0.7547379217238464,0.6808636738731069,employer,I work at Google,I work at Meta
synthetic_conflict_072,CONFLICT,0.22028815056182974,0.22028815056182968,37,0.903598763310926,1,4,3,4,1,1,0,1,0,0,0,0.5103942567302945,0.6582592670602141,0.8772651298627291,skill,I use Kubernetes,I've never used Kubernetes
synthetic_refinement_017,REFINEMENT,0.5797386715376658,0.5797386715376658,23,0.9389306115378647,2,5,3,5,2,0,0,0,0,0,0,0.9306453685619128,0.9428313011772156,0.1702592124604688,preference,I like Python,I like Python and JavaScript
synthetic_revision_035,REVISION,0.5031026124151314,0.5031026124151314,84,0.7944247697382821,1,4,4,4,0,0,0,0,1,0,0,0.7509175288814208,0.8722237670619768,0.42403445391540256,employer,I work at Microsoft,I work at Amazon
synthetic_refinement_066,REFINEMENT,0.5797386715376658,0.5797386715376658,18,0.9518811746804333,2,7,4,7,3,0,0,0,0,0,0,0.9342224984090791,0.9211870088999857,0.17259466549437408,skill,I work with React,"I work with React, Vue, and Angular"
synthetic_refinement_038,REFINEMENT,0.5797386715376658,0.5797386715376658,4,0.9891009259234047,3,5,3,5,2,0,0,0,0,0,0,0.867847742677745,0.9336651003755483,0.12896039914041701,skill,I like movies,I like movies and series
synthetic_refinement_016,REFINEMENT,0.5797386715376658,0.5797386715376658,30,0.9210952933439548,1,7,4,7,3,0,0,0,0,0,0,0.9097384282632998,0.8606118976639766,0.059052812598584574,tool,I work with Python,"I work with Python, Docker, and Kubernetes"
synthetic_conflict_069,CONFLICT,0.4112070550676187,0.4112070550676187,14,0.9623701178843567,2,5,4,5,1,1,0,1,0,0,0,0.5494206468020293,0.5819089360226377,0.9179458916480504,preference,I prefer working remotely,I don't like working remotely
synthetic_refinement_025,REFINEMENT,0.5797386715376658,0.5797386715376658,14,0.9623701178843567,2,7,4,7,3,0,0,0,0,0,0,0.8328820981037066,0.9768624832564871,0.10053436876566604,tool,I work with React,"I work with React, Vue, and Angular"
synthetic_refinement_002,REFINEMENT,0.5797386715376658,0.5797386715376658,17,0.9544926440314748,2,5,3,5,2,0,0,0,0,0,0,0.8273176873533049,0.9526608059285223,0.14880616632513144,preference,I like running,I like running and swimming
synthetic_revision_043,REVISION,0.5031026124151314,0.5031026124151314,172,0.6242321923428709,1,4,4,4,0,0,0,0,0,0,0,0.7747293574679708,0.8333045326406447,0.6157605334816791,location,I live in Tokyo,I live in Seoul
synthetic_conflict_037,CONFLICT,0.4112070550676187,0.4112070550676187,39,0.8986610774712485,1,5,4,5,1,1,0,1,0,0,0,0.5456909482662597,0.7492667832113484,0.9436982905366957,preference,I prefer working remotely,I don't like working remotely
synthetic_conflict_040,CONFLICT,0.22028815056182974,0.22028815056182968,23,0.9389306115378647,2,4,3,4,1,1,0,1,0,0,0,0.6300651372693873,0.589908490185829,0.8700570606078228,skill,I use Kubernetes,I've never used Kubernetes
synthetic_conflict_057,CONFLICT,0.4112070550676187,0.4112070550676187,54,0.8624783727362166,1,5,4,5,1,1,0,1,0,0,0,0.5144396817958352,0.5561305004411613,0.7644207221278034,preference,I prefer morning meetings,I don't like morning meetings
synthetic_refinement_038,REFINEMENT,0.5797386715376658,0.5797386715376658,4,0.9891009259234047,3,7,4,7,3,0,0,0,1,0,0,0.8693934435108974,0.9628754257030895,0.15907536046494622,tool,I work with PostgreSQL,"I work with PostgreSQL, Redis, and MongoDB"
synthetic_temporal_007,TEMPORAL,0.5031026124151314,0.5031026124151314,382,0.3511382204885514,1,4,4,4,0,0,0,0,0,0,0,0.8614059781799972,0.8638240001672113,0.36918699850939257,age,I'm 25 years old,I'm 26 years old
synthetic_temporal_058,TEMPORAL,0.43161341897075145,0.43161341897075145,358,0.37500275071140365,1,5,5,5,0,0,0,0,1,1,0,0.8056558144476904,0.9481474345604086,0.30802183828249646,current_project,Currently working on user research,Currently working on feature development
synthetic_temporal_005,TEMPORAL,0.43161341897075145,0.43161341897075145,322,0.4138747940114875,1,5,5,5,0,0,0,0,1,1,0,0.8800547244183673,0.886801311285859,0.3877230838379181,current_project,Currently working on user research,Currently working on feature development
synthetic_temporal_042,TEMPORAL,0.5031026124151314,0.5031026124151314,364,0.36888871198281226,1,4,4,4,0,0,0,0,0,0,0,0.8587886490622705,0.8730003412137054,0.4746846476163321,age,I'm 30 years old,I'm 31 years old
synthetic_conflict_053,CONFLICT,0.4112070550676187,0.4112070550676187,57,0.8554185620629159,1,5,4,5,1,1,0,1,0,0,0,0.6801403728022517,0.6343441853746911,0.7692069493087629,preference,I prefer working remotely,I don't like working remotely
synthetic_temporal_011,TEMPORAL,0.43161341897075145,0.43161341897075145,376,0.35695805885556464,1,5,5,5,0,0,0,0,1,1,0,0.8388525492890043,0.9368545018425036,0.34213243780113334,current_project,Currently working on frontend redesign,Currently working on backend optimization
synthetic_refinement_024,REFINEMENT,0.5797386715376658,0.5797386715376658,11,0.9703126049090957,2,7,4,7,3,0,0,0,0,0,0,0.8934449875345224,0.9321028286120276,0.15996695336229216,skill,I work with React,"I work with React, Vue, and Angular"
synthetic_conflict_069,CONFLICT,0.22028815056182974,0.22028815056182968,10,0.97297464056654,2,4,3,4,1,1,0,1,0,0,0,0.5263135370254519,0.6931649929364178,0.9272581301664102,skill,I use Docker,I've never used Docker
synthetic_conflict_021,CONFLICT,0.22028815056182974,0.22028815056182968,21,0.9440895579986105,2,4,3,4,1,1,0,1,0,0,0,0.5359366217740484,0.5975086649847756,0.9428487735104099,skill,I use Docker,I've never used Docker
synthetic_conflict_041,CONFLICT,0.22028815056182974,0.22028815056182968,58,0.8530781570623032,1,4,3,4,1,1,0,1,0,0,0,0.5361953905418979,0.7208770186739158,0.8230694641120087,skill,I use Docker,I've never used Docker
synthetic_refinement_008,REFINEMENT,0.5797386715376658,0.5797386715376658,18,0.9518811746804333,2,5,3,5,2,0,0,0,0,0,0,0.8370846611604765,0.9631974871654265,0.11679578825039984,skill,I like coffee,I like coffee and tea
synthetic_revision_003,REVISION,0.5031026124151314,0.5031026124151314,179,0.6123746816381321,1,4,4,4,0,0,0,0,0,0,0,0.7772226030894535,0.8038850054099649,0.5778852554304782,location,I live in London,I live in Berlin
synthetic_conflict_035,CONFLICT,0.22028815056182974,0.22028815056182968,17,0.9544926440314748,2,4,3,4,1,1,0,1,0,0,0,0.5327047745170046,0.6282163073303522,0.9423530805838218,skill,I use TypeScript,I've never used TypeScript
synthetic_temporal_039,TEMPORAL,0.43161341897075145,0.43161341897075145,330,0.40490225404526864,1,5,5,5,0,0,0,0,1,1,0,0.7887200149051692,0.8985104996811938,0.365038012844939,current_project,Currently working on API redesign,Currently working on database migration
synthetic_temporal_070,TEMPORAL,0.5031026124151314,0.5031026124151314,387,0.3463609039314372,1,4,4,4,0,0,0,0,0,0,0,0.8660209688529901,0.8196310491077525,0.4939642090157089,age,I'm 25 years old,I'm 26 years old
synthetic_temporal_013,TEMPORAL,0.5031026124151314,0.5031026124151314,358,0.37500275071140365,1,4,4,4,0,0,0,0,0,0,0,0.8180684312075459,0.8354075695019696,0.31469934946600253,age,I'm 25 years old,I'm 26 years old
synthetic_refinement_072,REFINEMENT,0.5797386715376658,0.5797386715376658,10,0.97297464056654,2,5,3,5,2,0,0,0,0,0,0,0.8254636857631311,0.9175706133122823,0.10055047646469295,hobby,I like movies,I like movies and series
synthetic_revision_016,REVISION,0.4112070550676187,0.4112070550676187,91,0.7793343909868652,1,4,5,4,-1,0,0,0,0,0,0,0.8243325048823914,0.814633128549271,0.47461428177628895,location,I live in New York,I live in Austin
synthetic_conflict_034,CONFLICT,0.22028815056182974,0.22028815056182968,51,0.8695964483676947,1,4,3,4,1,1,0,1,0,0,0,0.623428997320806,0.6913554433770892,0.7417604769752374,skill,I use Docker,I've never used Docker
synthetic_conflict_019,CONFLICT,0.22028815056182974,0.22028815056182968,38,0.9011265384166002,1,4,3,4,1,1,0,1,0,0,0,0.5335238432576636,0.5573342853867086,0.88410050376641,skill,I use Kubernetes,I've never used Kubernetes
synthetic_refinement_016,REFINEMENT,0.5797386715376658,0.5797386715376658,19,0.9492768502479138,2,5,3,5,2,0,0,0,0,0,0,0.8995706791432707,0.9117020138474757,0.1766255673453796,skill,I like running,I like running and swimming
synthetic_revision_042,REVISION,0.5803329846765686,0.5803329846765686,38,0.9011265384166002,1,6,5,6,1,0,0,0,1,1,0,0.8208505229425079,0.8378031546595128,0.6604813841539776,job_title,My role is Product Manager,My role is Director of Product
synthetic_temporal_054,TEMPORAL,0.5031026124151314,0.5031026124151314,391,0.342585890782252,1,4,4,4,0,0,0,0,0,0,0,0.7808761815055152,0.8167879429096592,0.35394992230339795,age,I'm 28 years old,I'm 29 years old
synthetic_temporal_055,TEMPORAL,0.5031026124151314,0.5031026124151314,312,0.4253705870180728,1,4,4,4,0,0,0,0,0,0,0,0.7585630284133972,0.8796754292001548,0.4873211384589923,age,I'm 25 years old,I'm 26 years old
